video_name,scene_number,resolution,square_size,percentage_to_remove,alpha,neighbor_length,ref_stride,subvideo_length,bitrate,server_runtime,client_runtime,mse_ori_mean,psnr_ori_mean,ssim_ori_mean,vmaf_ori_mean,mse_inp_mean,psnr_inp_mean,ssim_inp_mean,vmaf_inp_mean
Tears_of_Steel_4k,3,640x360,20,0.75,0.5,2,2,12,146000,4,29,39.13416666666667,32.359500000000004,0.9055666666666667,39.303375083333336,802.556,19.155666666666665,0.81305,26.743361366666665
Tears_of_Steel_4k,3,640x360,20,0.75,0.5,2,2,48,146000,2,32,39.13416666666667,32.359500000000004,0.9055666666666667,39.303375083333336,821.5509999999999,19.089000000000002,0.8095166666666667,26.95881788333333
Tears_of_Steel_4k,3,640x360,20,0.75,0.5,2,10,12,146000,2,21,39.13416666666667,32.359500000000004,0.9055666666666667,39.303375083333336,802.4485,19.287000000000003,0.8209666666666667,26.456341466666665
Tears_of_Steel_4k,3,640x360,20,0.75,0.5,2,10,48,146000,1,21,39.13416666666667,32.359500000000004,0.9055666666666667,39.303375083333336,773.9684999999998,19.345500000000005,0.8196833333333333,26.745808549999996
Tears_of_Steel_4k,3,640x360,20,0.75,0.5,10,2,12,146000,2,19,39.13416666666667,32.359500000000004,0.9055666666666667,39.303375083333336,726.3048333333334,19.596333333333334,0.8258333333333334,26.755171016666665
Tears_of_Steel_4k,3,640x360,20,0.75,0.5,10,2,48,146000,1,23,39.13416666666667,32.359500000000004,0.9055666666666667,39.303375083333336,802.4296666666665,19.15533333333333,0.8221833333333335,26.970962383333326
Tears_of_Steel_4k,3,640x360,20,0.75,0.5,10,10,12,146000,1,19,39.13416666666667,32.359500000000004,0.9055666666666667,39.303375083333336,759.8134999999999,19.407166666666665,0.8248666666666665,26.75012006666666
Tears_of_Steel_4k,3,640x360,20,0.75,0.5,10,10,48,146000,2,20,39.13416666666667,32.359500000000004,0.9055666666666667,39.303375083333336,746.114,19.454333333333338,0.8293500000000001,26.89006718333333
Tears_of_Steel_4k,3,640x360,20,0.75,1.0,2,2,12,146000,3,30,39.61566666666667,32.29966666666667,0.9052166666666667,39.349214816666674,772.8071666666666,19.3805,0.8120833333333334,26.936929383333336
Tears_of_Steel_4k,3,640x360,20,0.75,1.0,2,2,48,146000,2,34,39.61566666666667,32.29966666666667,0.9052166666666667,39.349214816666674,834.2824999999999,19.009333333333338,0.8075333333333334,27.13774460000001
Tears_of_Steel_4k,3,640x360,20,0.75,1.0,2,10,12,146000,2,21,39.61566666666667,32.29966666666667,0.9052166666666667,39.349214816666674,693.7916666666666,19.9355,0.8231,26.69882056666667
Tears_of_Steel_4k,3,640x360,20,0.75,1.0,2,10,48,146000,1,22,39.61566666666667,32.29966666666667,0.9052166666666667,39.349214816666674,726.2703333333334,19.624666666666666,0.8194,26.975061433333337
Tears_of_Steel_4k,3,640x360,20,0.75,1.0,10,2,12,146000,1,20,39.61566666666667,32.29966666666667,0.9052166666666667,39.349214816666674,685.7851666666666,19.958833333333327,0.8260666666666668,26.95317091666667
Tears_of_Steel_4k,3,640x360,20,0.75,1.0,10,2,48,146000,2,21,39.61566666666667,32.29966666666667,0.9052166666666667,39.349214816666674,802.8156666666666,19.14133333333334,0.8198166666666666,27.136162633333335
Tears_of_Steel_4k,3,640x360,20,0.75,1.0,10,10,12,146000,1,20,39.61566666666667,32.29966666666667,0.9052166666666667,39.349214816666674,707.9418333333334,19.786833333333334,0.8256333333333336,26.944870566666673
Tears_of_Steel_4k,3,640x360,20,0.75,1.0,10,10,48,146000,1,20,39.61566666666667,32.29966666666667,0.9052166666666667,39.349214816666674,708.3886666666666,19.730333333333327,0.8265333333333333,27.01605453333333
Tears_of_Steel_4k,3,640x352,32,0.25,0.0,2,2,12,422000,4,29,16.390666666666668,36.13866666666666,0.9379833333333333,64.10496623333333,36.48266666666667,32.7365,0.9307833333333334,59.84326063333333
Tears_of_Steel_4k,3,640x352,32,0.25,0.0,2,2,48,422000,2,35,16.390666666666668,36.13866666666666,0.9379833333333333,64.10496623333333,36.85766666666667,32.70383333333333,0.9307,59.86617111666666
Tears_of_Steel_4k,3,640x352,32,0.25,0.0,2,10,12,422000,2,22,16.390666666666668,36.13866666666666,0.9379833333333333,64.10496623333333,37.44616666666666,32.63233333333333,0.9308499999999998,59.780861383333324
Tears_of_Steel_4k,3,640x352,32,0.25,0.0,2,10,48,422000,1,24,16.390666666666668,36.13866666666666,0.9379833333333333,64.10496623333333,36.676,32.720166666666664,0.9308166666666666,59.83793833333334
Tears_of_Steel_4k,3,640x352,32,0.25,0.0,10,2,12,422000,1,20,16.390666666666668,36.13866666666666,0.9379833333333333,64.10496623333333,35.994,32.80433333333333,0.9310666666666666,59.86880321666667
Tears_of_Steel_4k,3,640x352,32,0.25,0.0,10,2,48,422000,2,22,16.390666666666668,36.13866666666666,0.9379833333333333,64.10496623333333,36.18516666666666,32.7945,0.9308166666666666,59.8794194
Tears_of_Steel_4k,3,640x352,32,0.25,0.0,10,10,12,422000,1,20,16.390666666666668,36.13866666666666,0.9379833333333333,64.10496623333333,36.126999999999995,32.78216666666667,0.9310666666666666,59.865167549999995
Tears_of_Steel_4k,3,640x352,32,0.25,0.0,10,10,48,422000,1,19,16.390666666666668,36.13866666666666,0.9379833333333333,64.10496623333333,36.02583333333334,32.802499999999995,0.9310166666666666,59.875693416666664
Tears_of_Steel_4k,3,640x352,32,0.25,0.5,2,2,12,422000,4,31,16.344833333333334,36.15116666666667,0.9380333333333333,64.31803438333333,39.527833333333334,32.45866666666667,0.9315999999999999,61.217949600000004
Tears_of_Steel_4k,3,640x352,32,0.25,0.5,2,2,48,422000,1,34,16.344833333333334,36.15116666666667,0.9380333333333333,64.31803438333333,38.482499999999995,32.553000000000004,0.9315333333333331,61.226351799999996
Tears_of_Steel_4k,3,640x352,32,0.25,0.5,2,10,12,422000,1,21,16.344833333333334,36.15116666666667,0.9380333333333333,64.31803438333333,40.13699999999999,32.38816666666666,0.9317999999999997,61.16068438333333
Tears_of_Steel_4k,3,640x352,32,0.25,0.5,2,10,48,422000,1,23,16.344833333333334,36.15116666666667,0.9380333333333333,64.31803438333333,38.09266666666667,32.55983333333333,0.9318833333333335,61.205227199999996
Tears_of_Steel_4k,3,640x352,32,0.25,0.5,10,2,12,422000,1,20,16.344833333333334,36.15116666666667,0.9380333333333333,64.31803438333333,38.42150000000001,32.577333333333335,0.9320000000000002,61.2385123
Tears_of_Steel_4k,3,640x352,32,0.25,0.5,10,2,48,422000,1,23,16.344833333333334,36.15116666666667,0.9380333333333333,64.31803438333333,37.901666666666664,32.632333333333335,0.9318500000000002,61.24063915
Tears_of_Steel_4k,3,640x352,32,0.25,0.5,10,10,12,422000,1,20,16.344833333333334,36.15116666666667,0.9380333333333333,64.31803438333333,38.007666666666665,32.601166666666664,0.9321000000000002,61.233619616666665
Tears_of_Steel_4k,3,640x352,32,0.25,0.5,10,10,48,422000,1,21,16.344833333333334,36.15116666666667,0.9380333333333333,64.31803438333333,37.556999999999995,32.6545,0.9320166666666668,61.24195718333335
Tears_of_Steel_4k,3,640x352,32,0.25,1.0,2,2,12,422000,4,31,16.256999999999998,36.179,0.9382166666666667,64.58611515,38.270999999999994,32.54766666666667,0.9319500000000002,61.556722433333334
Tears_of_Steel_4k,3,640x352,32,0.25,1.0,2,2,48,422000,1,36,16.256999999999998,36.179,0.9382166666666667,64.58611515,37.52250000000001,32.616,0.9318500000000002,61.56859883333333
Tears_of_Steel_4k,3,640x352,32,0.25,1.0,2,10,12,422000,1,21,16.256999999999998,36.179,0.9382166666666667,64.58611515,39.19833333333333,32.481,0.9321833333333334,61.4991798
Tears_of_Steel_4k,3,640x352,32,0.25,1.0,2,10,48,422000,1,22,16.256999999999998,36.179,0.9382166666666667,64.58611515,37.76816666666666,32.58766666666667,0.9320666666666669,61.535337233333344
Tears_of_Steel_4k,3,640x352,32,0.25,1.0,10,2,12,422000,1,19,16.256999999999998,36.179,0.9382166666666667,64.58611515,37.789833333333334,32.63866666666666,0.9323166666666667,61.57757801666666
Tears_of_Steel_4k,3,640x352,32,0.25,1.0,10,2,48,422000,1,22,16.256999999999998,36.179,0.9382166666666667,64.58611515,37.000833333333325,32.719833333333334,0.9320666666666668,61.57827533333334
Tears_of_Steel_4k,3,640x352,32,0.25,1.0,10,10,12,422000,1,21,16.256999999999998,36.179,0.9382166666666667,64.58611515,37.607,32.65083333333333,0.9323833333333335,61.57482083333334
Tears_of_Steel_4k,3,640x352,32,0.25,1.0,10,10,48,422000,1,20,16.256999999999998,36.179,0.9382166666666667,64.58611515,36.84716666666666,32.73049999999999,0.9323333333333335,61.57919365000001
Tears_of_Steel_4k,3,640x352,32,0.5,0.0,2,2,12,283000,3,31,22.049666666666663,34.854,0.9271499999999999,55.66325586666667,114.70066666666669,27.676666666666666,0.9107500000000001,50.860334916666666
Tears_of_Steel_4k,3,640x352,32,0.5,0.0,2,2,48,283000,1,37,22.049666666666663,34.854,0.9271499999999999,55.66325586666667,109.04766666666666,27.858166666666662,0.9106166666666665,50.92321188333333
Tears_of_Steel_4k,3,640x352,32,0.5,0.0,2,10,12,283000,1,21,22.049666666666663,34.854,0.9271499999999999,55.66325586666667,131.483,27.129666666666665,0.9107833333333333,50.58881833333332
Tears_of_Steel_4k,3,640x352,32,0.5,0.0,2,10,48,283000,1,23,22.049666666666663,34.854,0.9271499999999999,55.66325586666667,114.21,27.664666666666665,0.9113833333333334,50.75272986666667
Tears_of_Steel_4k,3,640x352,32,0.5,0.0,10,2,12,283000,1,20,22.049666666666663,34.854,0.9271499999999999,55.66325586666667,111.36316666666669,27.825499999999998,0.9118333333333334,50.83567115
Tears_of_Steel_4k,3,640x352,32,0.5,0.0,10,2,48,283000,1,22,22.049666666666663,34.854,0.9271499999999999,55.66325586666667,103.86550000000001,28.101,0.9116333333333333,50.95197365
Tears_of_Steel_4k,3,640x352,32,0.5,0.0,10,10,12,283000,2,20,22.049666666666663,34.854,0.9271499999999999,55.66325586666667,109.96416666666666,27.878333333333334,0.9120833333333334,50.80870315
Tears_of_Steel_4k,3,640x352,32,0.5,0.0,10,10,48,283000,1,20,22.049666666666663,34.854,0.9271499999999999,55.66325586666667,104.0765,28.092166666666667,0.9122166666666668,50.835966333333346
Tears_of_Steel_4k,3,640x352,32,0.5,0.5,2,2,12,283000,3,31,22.128,34.834666666666664,0.9269666666666666,55.34505976666666,148.30333333333334,26.49883333333333,0.9103333333333333,52.06245533333333
Tears_of_Steel_4k,3,640x352,32,0.5,0.5,2,2,48,283000,2,35,22.128,34.834666666666664,0.9269666666666666,55.34505976666666,132.72966666666667,27.035,0.9104,52.13264546666666
Tears_of_Steel_4k,3,640x352,32,0.5,0.5,2,10,12,283000,2,20,22.128,34.834666666666664,0.9269666666666666,55.34505976666666,150.3723333333333,26.533833333333334,0.91145,51.87257948333333
Tears_of_Steel_4k,3,640x352,32,0.5,0.5,2,10,48,283000,2,21,22.128,34.834666666666664,0.9269666666666666,55.34505976666666,129.03466666666665,27.196833333333338,0.9118666666666667,52.03046161666667
Tears_of_Steel_4k,3,640x352,32,0.5,0.5,10,2,12,283000,1,19,22.128,34.834666666666664,0.9269666666666666,55.34505976666666,130.78033333333332,27.11683333333333,0.9124166666666667,52.07956135
Tears_of_Steel_4k,3,640x352,32,0.5,0.5,10,2,48,283000,2,22,22.128,34.834666666666664,0.9269666666666666,55.34505976666666,128.94033333333334,27.211499999999997,0.9118999999999999,52.169630016666666
Tears_of_Steel_4k,3,640x352,32,0.5,0.5,10,10,12,283000,1,21,22.128,34.834666666666664,0.9269666666666666,55.34505976666666,130.59766666666667,27.155666666666665,0.9126166666666666,52.06326205000001
Tears_of_Steel_4k,3,640x352,32,0.5,0.5,10,10,48,283000,1,20,22.128,34.834666666666664,0.9269666666666666,55.34505976666666,122.38000000000001,27.433500000000002,0.9129499999999999,52.09697515
Tears_of_Steel_4k,3,640x352,32,0.5,1.0,2,2,12,283000,3,31,22.273500000000002,34.799499999999995,0.92685,55.24290248333334,142.7758333333333,26.99966666666667,0.9111833333333335,51.89105165000001
Tears_of_Steel_4k,3,640x352,32,0.5,1.0,2,2,48,283000,1,37,22.273500000000002,34.799499999999995,0.92685,55.24290248333334,140.78949999999998,26.902,0.9109166666666666,52.00772953333333
Tears_of_Steel_4k,3,640x352,32,0.5,1.0,2,10,12,283000,1,21,22.273500000000002,34.799499999999995,0.92685,55.24290248333334,146.39933333333332,26.854833333333335,0.91205,51.653622
Tears_of_Steel_4k,3,640x352,32,0.5,1.0,2,10,48,283000,1,23,22.273500000000002,34.799499999999995,0.92685,55.24290248333334,131.65066666666667,27.306500000000003,0.9122833333333333,51.85992291666667
Tears_of_Steel_4k,3,640x352,32,0.5,1.0,10,2,12,283000,2,20,22.273500000000002,34.799499999999995,0.92685,55.24290248333334,130.32033333333334,27.391666666666666,0.9131333333333332,51.94332128333334
Tears_of_Steel_4k,3,640x352,32,0.5,1.0,10,2,48,283000,1,23,22.273500000000002,34.799499999999995,0.92685,55.24290248333334,130.58249999999998,27.291,0.9125,52.05901043333333
Tears_of_Steel_4k,3,640x352,32,0.5,1.0,10,10,12,283000,2,19,22.273500000000002,34.799499999999995,0.92685,55.24290248333334,128.71516666666668,27.418166666666668,0.9133833333333333,51.91907401666667
Tears_of_Steel_4k,3,640x352,32,0.5,1.0,10,10,48,283000,1,19,22.273500000000002,34.799499999999995,0.92685,55.24290248333334,124.50549999999998,27.54483333333333,0.9134666666666668,51.98772293333332
Tears_of_Steel_4k,3,640x352,32,0.75,0.0,2,2,12,143000,3,30,39.27316666666666,32.30433333333333,0.9054333333333333,38.81070221666667,871.8228333333334,19.015833333333333,0.8285499999999999,33.093744916666665
Tears_of_Steel_4k,3,640x352,32,0.75,0.0,2,2,48,143000,1,36,39.27316666666666,32.30433333333333,0.9054333333333333,38.81070221666667,700.2948333333334,19.8045,0.8379,33.4738911
Tears_of_Steel_4k,3,640x352,32,0.75,0.0,2,10,12,143000,1,20,39.27316666666666,32.30433333333333,0.9054333333333333,38.81070221666667,1048.181,18.218000000000007,0.8247333333333332,32.63875723333334
Tears_of_Steel_4k,3,640x352,32,0.75,0.0,2,10,48,143000,1,22,39.27316666666666,32.30433333333333,0.9054333333333333,38.81070221666667,852.6475000000002,19.057499999999997,0.8390333333333334,33.08090625
Tears_of_Steel_4k,3,640x352,32,0.75,0.0,10,2,12,143000,1,19,39.27316666666666,32.30433333333333,0.9054333333333333,38.81070221666667,811.9410000000001,19.32533333333333,0.84305,33.2041706
Tears_of_Steel_4k,3,640x352,32,0.75,0.0,10,2,48,143000,1,22,39.27316666666666,32.30433333333333,0.9054333333333333,38.81070221666667,709.6640000000001,19.772166666666674,0.8475666666666666,33.5152936
Tears_of_Steel_4k,3,640x352,32,0.75,0.0,10,10,12,143000,1,20,39.27316666666666,32.30433333333333,0.9054333333333333,38.81070221666667,905.1414999999998,18.9455,0.8414,33.181134416666666
Tears_of_Steel_4k,3,640x352,32,0.75,0.0,10,10,48,143000,2,21,39.27316666666666,32.30433333333333,0.9054333333333333,38.81070221666667,757.1018333333334,19.541499999999996,0.8486666666666666,33.29433533333333
Tears_of_Steel_4k,3,640x352,32,0.75,0.5,2,2,12,143000,3,30,39.068999999999996,32.3305,0.9055666666666669,38.30079680000001,1265.047,17.711333333333336,0.8118333333333331,35.066462433333335
Tears_of_Steel_4k,3,640x352,32,0.75,0.5,2,2,48,143000,1,38,39.068999999999996,32.3305,0.9055666666666669,38.30079680000001,1194.7230000000002,17.857000000000003,0.8156999999999999,35.52018798333334
Tears_of_Steel_4k,3,640x352,32,0.75,0.5,2,10,12,143000,2,20,39.068999999999996,32.3305,0.9055666666666669,38.30079680000001,1411.1226666666666,17.216333333333335,0.81255,34.683895416666665
Tears_of_Steel_4k,3,640x352,32,0.75,0.5,2,10,48,143000,2,21,39.068999999999996,32.3305,0.9055666666666669,38.30079680000001,1127.7533333333333,18.0355,0.8266166666666667,35.14825835
Tears_of_Steel_4k,3,640x352,32,0.75,0.5,10,2,12,143000,1,20,39.068999999999996,32.3305,0.9055666666666669,38.30079680000001,1145.2855000000002,18.140333333333334,0.82695,35.184493833333335
Tears_of_Steel_4k,3,640x352,32,0.75,0.5,10,2,48,143000,1,23,39.068999999999996,32.3305,0.9055666666666669,38.30079680000001,1171.4038333333333,17.8675,0.8297,35.533655683333336
Tears_of_Steel_4k,3,640x352,32,0.75,0.5,10,10,12,143000,1,20,39.068999999999996,32.3305,0.9055666666666669,38.30079680000001,1162.4775,18.033833333333337,0.8255833333333331,35.1644536
Tears_of_Steel_4k,3,640x352,32,0.75,0.5,10,10,48,143000,1,20,39.068999999999996,32.3305,0.9055666666666669,38.30079680000001,1188.1464999999998,17.924833333333332,0.8323666666666667,35.32275121666667
Tears_of_Steel_4k,3,640x352,32,0.75,1.0,2,2,12,143000,3,29,38.96216666666667,32.354,0.9057499999999999,39.02253833333332,1109.319,18.247833333333332,0.8170333333333334,35.077177516666666
Tears_of_Steel_4k,3,640x352,32,0.75,1.0,2,2,48,143000,2,38,38.96216666666667,32.354,0.9057499999999999,39.02253833333332,1036.4448333333332,18.178166666666662,0.8180833333333334,35.40165388333333
Tears_of_Steel_4k,3,640x352,32,0.75,1.0,2,10,12,143000,1,22,38.96216666666667,32.354,0.9057499999999999,39.02253833333332,1206.1803333333332,17.892333333333337,0.8172,34.6571316
Tears_of_Steel_4k,3,640x352,32,0.75,1.0,2,10,48,143000,1,22,38.96216666666667,32.354,0.9057499999999999,39.02253833333332,929.428,18.76116666666667,0.8321166666666666,35.09860526666667
Tears_of_Steel_4k,3,640x352,32,0.75,1.0,10,2,12,143000,1,19,38.96216666666667,32.354,0.9057499999999999,39.02253833333332,847.8728333333333,19.15666666666667,0.8331000000000001,35.19044851666667
Tears_of_Steel_4k,3,640x352,32,0.75,1.0,10,2,48,143000,2,21,38.96216666666667,32.354,0.9057499999999999,39.02253833333332,965.1678333333332,18.417333333333332,0.8317833333333334,35.51487221666666
Tears_of_Steel_4k,3,640x352,32,0.75,1.0,10,10,12,143000,1,19,38.96216666666667,32.354,0.9057499999999999,39.02253833333332,901.4106666666667,18.92216666666667,0.8314333333333332,35.17681913333334
Tears_of_Steel_4k,3,640x352,32,0.75,1.0,10,10,48,143000,1,21,38.96216666666667,32.354,0.9057499999999999,39.02253833333332,813.6069999999999,19.342499999999994,0.8388166666666669,35.30564836666667
Tears_of_Steel_4k,3,640x360,40,0.25,0.0,2,2,12,431000,8,29,16.235166666666665,36.192833333333326,0.93835,64.71076831666667,37.868,32.58116666666667,0.9317833333333334,61.0259753
Tears_of_Steel_4k,3,640x360,40,0.25,0.0,2,2,48,431000,1,38,16.235166666666665,36.192833333333326,0.93835,64.71076831666667,36.80033333333334,32.67616666666667,0.9317166666666666,61.043914316666665
Tears_of_Steel_4k,3,640x360,40,0.25,0.0,2,10,12,431000,1,24,16.235166666666665,36.192833333333326,0.93835,64.71076831666667,42.265499999999996,32.27766666666667,0.9318000000000002,60.94751728333333
Tears_of_Steel_4k,3,640x360,40,0.25,0.0,2,10,48,431000,1,25,16.235166666666665,36.192833333333326,0.93835,64.71076831666667,37.46133333333333,32.62966666666667,0.93195,61.008277683333326
Tears_of_Steel_4k,3,640x360,40,0.25,0.0,10,2,12,431000,2,20,16.235166666666665,36.192833333333326,0.93835,64.71076831666667,38.04116666666666,32.59883333333333,0.9319666666666667,61.0187908
Tears_of_Steel_4k,3,640x360,40,0.25,0.0,10,2,48,431000,1,23,16.235166666666665,36.192833333333326,0.93835,64.71076831666667,36.89133333333334,32.71383333333333,0.93175,61.0485931
Tears_of_Steel_4k,3,640x360,40,0.25,0.0,10,10,12,431000,1,19,16.235166666666665,36.192833333333326,0.93835,64.71076831666667,38.290499999999994,32.57599999999999,0.9320333333333334,61.007070666666664
Tears_of_Steel_4k,3,640x360,40,0.25,0.0,10,10,48,431000,1,20,16.235166666666665,36.192833333333326,0.93835,64.71076831666667,37.205000000000005,32.6795,0.932,61.03013356666666
Tears_of_Steel_4k,3,640x360,40,0.25,0.5,2,2,12,431000,4,30,16.330499999999997,36.16533333333333,0.9380666666666666,64.47052048333333,38.07333333333334,32.67933333333333,0.9327166666666665,61.80384138333332
Tears_of_Steel_4k,3,640x360,40,0.25,0.5,2,2,48,431000,1,35,16.330499999999997,36.16533333333333,0.9380666666666666,64.47052048333333,37.30200000000001,32.73866666666667,0.9326499999999999,61.81271066666667
Tears_of_Steel_4k,3,640x360,40,0.25,0.5,2,10,12,431000,1,21,16.330499999999997,36.16533333333333,0.9380666666666666,64.47052048333333,42.081999999999994,32.37766666666667,0.9328666666666666,61.73309428333334
Tears_of_Steel_4k,3,640x360,40,0.25,0.5,2,10,48,431000,2,21,16.330499999999997,36.16533333333333,0.9380666666666666,64.47052048333333,39.053000000000004,32.61633333333334,0.9328166666666667,61.78772508333334
Tears_of_Steel_4k,3,640x360,40,0.25,0.5,10,2,12,431000,1,20,16.330499999999997,36.16533333333333,0.9380666666666666,64.47052048333333,38.19166666666668,32.68916666666666,0.9329833333333333,61.81984465000001
